Date,bitcoin_price,ethereum_price,solana_price,cardano_price,ripple_price
2021-11-10,64995.23046875,4636.17431640625,233.77952575683594,2.101802110671997,1.1933729648590088
2021-11-11,64949.9609375,4730.38427734375,234.24075317382812,2.085524082183838,1.2183640003204346
2021-11-12,64155.94140625,4667.115234375,228.50209045410156,2.0457661151885986,1.1893550157546997
2021-11-13,64469.52734375,4651.46044921875,241.8250274658203,2.0531039237976074,1.191938042640686
2021-11-14,65466.83984375,4626.35888671875,238.42552185058594,2.0408530235290527,1.1885969638824463
2021-11-15,63557.87109375,4557.50390625,237.55360412597656,2.015587091445923,1.1713709831237793
2021-11-16,60161.24609375,4216.365234375,219.23902893066406,1.8772350549697876,1.0909340381622314
2021-11-17,60368.01171875,4287.59375,218.71524047851562,1.875540018081665,1.096290946006775
2021-11-18,56942.13671875,4000.65087890625,195.48741149902344,1.7883310317993164,1.0419540405273438
2021-11-19,58119.578125,4298.306640625,215.28001403808594,1.8647929430007935,1.0914920568466187
2021-11-20,59697.1953125,4409.93115234375,218.01527404785156,1.9217360019683838,1.0976459980010986
2021-11-21,58730.4765625,4269.73291015625,231.28262329101562,1.8397630453109741,1.0601730346679688
2021-11-22,56289.2890625,4088.457763671875,215.73727416992188,1.7765549421310425,1.0366220474243164
2021-11-23,57569.07421875,4340.763671875,221.83689880371094,1.7505029439926147,1.0670570135116577
2021-11-24,56280.42578125,4239.9814453125,214.92153930664062,1.6864229440689087,1.0420750379562378
2021-11-25,57274.6796875,4274.7431640625,206.25299072265625,1.6513450145721436,1.0318880081176758
2021-11-26,53569.765625,4030.908935546875,191.51174926757812,1.5284199714660645,0.9363499879837036
2021-11-27,54815.078125,4096.912109375,193.10215759277344,1.5461180210113525,0.9471579790115356
2021-11-28,57248.45703125,4294.45361328125,200.67665100097656,1.5928549766540527,0.9687510132789612
2021-11-29,57806.56640625,4445.10498046875,204.31936645507812,1.6025079488754272,0.9919610023498535
2021-11-30,57005.42578125,4631.47900390625,208.67098999023438,1.5549030303955078,0.9987540245056152
2021-12-01,57229.828125,4586.990234375,229.7992401123047,1.547713041305542,0.9909300208091736
2021-12-02,56477.81640625,4511.30224609375,233.9930419921875,1.715366005897522,0.9723119735717773
2021-12-03,53598.24609375,4220.7060546875,211.22439575195312,1.5565550327301025,0.9222440123558044
2021-12-04,49200.703125,4119.58740234375,201.1248321533203,1.420706033706665,0.8470289707183838
2021-12-05,49368.84765625,4198.32275390625,196.1682586669922,1.3781050443649292,0.8055949807167053
2021-12-06,50582.625,4358.7373046875,194.19921875,1.425392985343933,0.8282880187034607
2021-12-07,50700.0859375,4315.0615234375,190.59690856933594,1.3819409608840942,0.8185880184173584
2021-12-08,50504.796875,4439.35791015625,194.6217041015625,1.3970739841461182,0.863306999206543
2021-12-09,47672.12109375,4119.81591796875,181.17808532714844,1.2904399633407593,0.8612719774246216
2021-12-10,47243.3046875,3908.49609375,167.954833984375,1.2116889953613281,0.8010969758033752
2021-12-11,49362.5078125,4084.452392578125,171.94949340820312,1.354248046875,0.8393129706382751
2021-12-12,50098.3359375,4134.453125,173.43167114257812,1.3472820520401,0.841323971748352
2021-12-13,46737.48046875,3784.226806640625,155.2130584716797,1.2253479957580566,0.7828940153121948
2021-12-14,46612.6328125,3745.4404296875,153.34144592285156,1.2228349447250366,0.7962489724159241
2021-12-15,48896.72265625,4018.388671875,178.34078979492188,1.3118469715118408,0.8274310231208801
2021-12-16,47665.42578125,3962.4697265625,176.9546661376953,1.2405339479446411,0.8062300086021423
2021-12-17,46202.14453125,3879.486572265625,175.5032958984375,1.2198920249938965,0.7992910146713257
2021-12-18,46848.77734375,3960.860107421875,182.8351287841797,1.2425340414047241,0.8273789882659912
2021-12-19,46707.015625,3922.592529296875,180.09805297851562,1.2446609735488892,0.8350329995155334
2021-12-20,46880.27734375,3933.844482421875,173.67178344726562,1.2382400035858154,0.8798279762268066
2021-12-21,48936.61328125,4020.260009765625,180.09254455566406,1.2808589935302734,0.9476460218429565
2021-12-22,48628.51171875,3982.099609375,178.5971221923828,1.3280409574508667,0.9546989798545837
2021-12-23,50784.5390625,4108.015625,190.03631591796875,1.4746910333633423,0.9932850003242493
2021-12-24,50822.1953125,4047.98291015625,190.273193359375,1.3923670053482056,0.9120470285415649
2021-12-25,50429.859375,4093.281005859375,193.1209259033203,1.4534950256347656,0.9248189926147461
2021-12-26,50809.515625,4067.328125,198.000732421875,1.4560450315475464,0.921180009841919
2021-12-27,50640.41796875,4037.547607421875,195.42950439453125,1.5129129886627197,0.9261839985847473
2021-12-28,47588.85546875,3800.89306640625,177.42562866210938,1.4022639989852905,0.8529599905014038
2021-12-29,46444.7109375,3628.53173828125,170.65756225585938,1.330814003944397,0.8167139887809753
2021-12-30,47178.125,3713.85205078125,172.75119018554688,1.360414981842041,0.8396490216255188
2021-12-31,46306.4453125,3682.6328125,170.299072265625,1.310209035873413,0.8311629891395569
2022-01-01,47686.8125,3769.697021484375,178.5179443359375,1.3769750595092773,0.8494719862937927
2022-01-02,47345.21875,3829.56494140625,176.38284301757812,1.3775839805603027,0.8591179847717285
2022-01-03,46458.1171875,3761.38037109375,170.29774475097656,1.3216370344161987,0.8328850269317627
2022-01-04,45897.57421875,3794.056640625,167.93890380859375,1.3116580247879028,0.8246729969978333
2022-01-05,43569.00390625,3550.386962890625,155.0997314453125,1.236001968383789,0.7743579745292664
2022-01-06,43160.9296875,3418.408203125,150.4313507080078,1.2797820568084717,0.7813460230827332
2022-01-07,41557.90234375,3193.21044921875,136.40281677246094,1.2115470170974731,0.7630739808082581
2022-01-08,41733.94140625,3091.97265625,142.51345825195312,1.1875120401382446,0.7476879954338074
2022-01-09,41911.6015625,3157.75146484375,140.83900451660156,1.17385995388031,0.7545049786567688
2022-01-10,41821.26171875,3083.097900390625,135.95494079589844,1.128051996231079,0.7393350005149841
2022-01-11,42735.85546875,3238.111572265625,140.18385314941406,1.1851099729537964,0.7705540060997009
2022-01-12,43949.1015625,3372.25830078125,151.70310974121094,1.3045350313186646,0.7995479702949524
2022-01-13,42591.5703125,3248.28857421875,146.01004028320312,1.2331609725952148,0.7683280110359192
2022-01-14,43099.69921875,3310.00146484375,146.15902709960938,1.2909259796142578,0.7742969989776611
2022-01-15,43177.3984375,3330.53076171875,147.80117797851562,1.2962629795074463,0.7814229726791382
2022-01-16,43113.87890625,3350.921875,147.8565216064453,1.407251000404358,0.778954029083252
2022-01-17,42250.55078125,3212.304931640625,139.92601013183594,1.5941309928894043,0.7627419829368591
2022-01-18,42375.6328125,3164.025146484375,141.58718872070312,1.4655410051345825,0.7526310086250305
2022-01-19,41744.328125,3095.825927734375,135.79238891601562,1.34175705909729,0.739749014377594
2022-01-20,40680.41796875,3001.1201171875,127.20528411865234,1.2580549716949463,0.7194210290908813
2022-01-21,36457.31640625,2557.931640625,111.96605682373047,1.1232329607009888,0.6357380151748657
2022-01-22,35030.25,2405.18115234375,94.1783676147461,1.066715955734253,0.5960419774055481
2022-01-23,36276.8046875,2535.0390625,99.5782241821289,1.122370958328247,0.6287559866905212
2022-01-24,36654.328125,2440.352294921875,91.65016174316406,1.0665980577468872,0.6121389865875244
2022-01-25,36954.00390625,2455.93505859375,94.72035217285156,1.0435739755630493,0.617563009262085
2022-01-26,36852.12109375,2468.0302734375,92.23804473876953,1.0790469646453857,0.6220719814300537
2022-01-27,37138.234375,2423.001220703125,89.63249206542969,1.0435329675674438,0.6087700128555298
2022-01-28,37784.33203125,2547.092041015625,91.31289672851562,1.0506060123443604,0.6125119924545288
2022-01-29,38138.1796875,2597.084716796875,96.2234878540039,1.0595699548721313,0.6169350147247314
2022-01-30,37917.6015625,2603.466552734375,93.29767608642578,1.0374729633331299,0.603181004524231
2022-01-31,38483.125,2688.27880859375,99.73883819580078,1.0523029565811157,0.6191490292549133
2022-02-01,38743.2734375,2792.1171875,109.9789810180664,1.0886240005493164,0.6292330026626587
2022-02-02,36952.984375,2682.85400390625,101.83760070800781,1.028905987739563,0.6014829874038696
2022-02-03,37154.6015625,2679.16259765625,101.45903778076172,1.0564440488815308,0.6076840162277222
2022-02-04,41500.875,2983.5869140625,112.17424774169922,1.1356240510940552,0.6558769941329956
2022-02-05,41441.1640625,3014.648193359375,113.89430236816406,1.1273449659347534,0.6671270132064819
2022-02-06,42412.43359375,3057.47607421875,115.29975891113281,1.1445469856262207,0.6836469769477844
2022-02-07,43840.28515625,3142.470703125,117.35514831542969,1.1973069906234741,0.8278189897537231
2022-02-08,44118.4453125,3122.608642578125,113.5954818725586,1.1787199974060059,0.8781939744949341
2022-02-09,44338.796875,3239.45703125,114.01937866210938,1.1948100328445435,0.8706269860267639
2022-02-10,43565.11328125,3077.482177734375,106.20280456542969,1.1524779796600342,0.8300099968910217
2022-02-11,42407.9375,2927.383544921875,96.38188171386719,1.080346941947937,0.7602260112762451
2022-02-12,42244.46875,2917.36279296875,95.91820526123047,1.0581990480422974,0.8224080204963684
2022-02-13,42197.515625,2883.46337890625,93.24410247802734,1.0458190441131592,0.8102729916572571
2022-02-14,42586.91796875,2933.47900390625,96.43327331542969,1.050266981124878,0.8022180199623108
2022-02-15,44575.203125,3179.877197265625,104.87330627441406,1.1075860261917114,0.8523330092430115
2022-02-16,43961.859375,3127.830078125,101.93289947509766,1.0849809646606445,0.8390359878540039
2022-02-17,40538.01171875,2881.48193359375,93.4104232788086,1.0198949575424194,0.7671729922294617
2022-02-18,40030.9765625,2785.7275390625,90.06546020507812,0.9971129894256592,0.7858899831771851
2022-02-19,40122.15625,2763.701171875,91.49665069580078,0.9977030158042908,0.8225280046463013
2022-02-20,38431.37890625,2628.6484375,90.90141296386719,0.9329019784927368,0.7782959938049316
2022-02-21,37075.28125,2573.816162109375,83.12316131591797,0.8582360148429871,0.70346599817276
2022-02-22,38286.02734375,2639.29931640625,86.46538543701172,0.8890169858932495,0.722832977771759
2022-02-23,37296.5703125,2590.359619140625,84.90278625488281,0.8691689968109131,0.6987460255622864
2022-02-24,38332.609375,2598.067138671875,89.19474792480469,0.8534250259399414,0.6962720155715942
2022-02-25,39214.21875,2764.53564453125,92.59882354736328,0.8980270028114319,0.7689030170440674
2022-02-26,39105.1484375,2781.11181640625,90.14156341552734,0.8879179954528809,0.7509729862213135
2022-02-27,37709.78515625,2621.8017578125,85.51905059814453,0.858335018157959,0.721992015838623
2022-02-28,43193.234375,2919.201171875,99.52034759521484,0.9598280191421509,0.782043993473053
2022-03-01,44354.63671875,2972.485107421875,98.65355682373047,0.9623460173606873,0.7848619818687439
2022-03-02,43924.1171875,2950.118408203125,100.6496353149414,0.9386619925498962,0.7684959769248962
2022-03-03,42451.7890625,2834.468994140625,95.53919982910156,0.902658998966217,0.7521849870681763
2022-03-04,39137.60546875,2617.156005859375,88.24597930908203,0.8428890109062195,0.7126719951629639
2022-03-05,39400.5859375,2664.8310546875,89.64784240722656,0.8656719923019409,0.7548999786376953
2022-03-06,38419.984375,2555.037353515625,84.54218292236328,0.8237519860267639,0.7259939908981323
2022-03-07,38062.0390625,2497.771240234375,82.13006591796875,0.7973790168762207,0.7232869863510132
2022-03-08,38737.26953125,2576.74755859375,82.2547607421875,0.8012499809265137,0.7209770083427429
2022-03-09,41982.92578125,2729.783447265625,88.20206451416016,0.8492929935455322,0.7672359943389893
2022-03-10,39437.4609375,2608.048583984375,82.9390869140625,0.8063160181045532,0.7374650239944458
2022-03-11,38794.97265625,2559.56298828125,80.7449951171875,0.7901250123977661,0.8021550178527832
2022-03-12,38904.01171875,2574.754150390625,81.55381774902344,0.7906739711761475,0.7865869998931885
2022-03-13,37849.6640625,2518.944580078125,78.93607330322266,0.7909950017929077,0.7613509893417358
2022-03-14,39666.75390625,2590.696044921875,81.17333984375,0.8039169907569885,0.7746559977531433
2022-03-15,39338.78515625,2620.149658203125,82.95508575439453,0.8000059723854065,0.7667829990386963
2022-03-16,41143.9296875,2772.0556640625,87.90362548828125,0.8383740186691284,0.793537974357605
2022-03-17,40951.37890625,2814.8544921875,87.87684631347656,0.8367840051651001,0.7935029864311218
2022-03-18,41801.15625,2945.343017578125,89.82203674316406,0.8534330129623413,0.7982659935951233
2022-03-19,42190.65234375,2946.257080078125,92.41815185546875,0.9010990262031555,0.8193730115890503
2022-03-20,41247.82421875,2860.459228515625,88.61486053466797,0.8770920038223267,0.8061209917068481
2022-03-21,41077.99609375,2897.9765625,88.7572021484375,0.916782021522522,0.8381519913673401
2022-03-22,42358.80859375,2973.131103515625,90.51296997070312,0.9764400124549866,0.8370969891548157
2022-03-23,42892.95703125,3031.067138671875,95.1026840209961,1.1074819564819336,0.8378869891166687
2022-03-24,43960.93359375,3108.06201171875,102.22369384765625,1.130010962486267,0.8429679870605469
2022-03-25,44348.73046875,3106.67138671875,98.6581039428711,1.0978879928588867,0.8251270055770874
2022-03-26,44500.828125,3143.178955078125,101.7641830444336,1.1505939960479736,0.8327720165252686
2022-03-27,46820.4921875,3291.57763671875,107.08422088623047,1.1821479797363281,0.8573430180549622
2022-03-28,47128.00390625,3336.634521484375,106.46525573730469,1.1701840162277222,0.8633040189743042
2022-03-29,47465.73046875,3401.98779296875,111.71031188964844,1.1911120414733887,0.8579999804496765
2022-03-30,47062.6640625,3385.157958984375,120.6994857788086,1.1903849840164185,0.8608139753341675
2022-03-31,45538.67578125,3281.642822265625,122.66146087646484,1.1418509483337402,0.8145639896392822
2022-04-01,46281.64453125,3449.55224609375,134.43093872070312,1.1654249429702759,0.8277400135993958
2022-04-02,45868.94921875,3445.059326171875,132.19886779785156,1.1560070514678955,0.8249189853668213
2022-04-03,46453.56640625,3522.83349609375,136.77532958984375,1.1859409809112549,0.8429499864578247
2022-04-04,46622.67578125,3521.2412109375,132.41262817382812,1.2129449844360352,0.8272510170936584
2022-04-05,45555.9921875,3411.79248046875,126.86223602294922,1.170801043510437,0.8176419734954834
2022-04-06,43206.73828125,3171.69189453125,112.88338470458984,1.052770972251892,0.7613139748573303
2022-04-07,43503.84765625,3233.274658203125,118.79651641845703,1.0918940305709839,0.7879999876022339
2022-04-08,42287.6640625,3192.073974609375,109.8008804321289,1.0263259410858154,0.7540559768676758
2022-04-09,42782.13671875,3261.916259765625,112.97279357910156,1.0450149774551392,0.7635849714279175
2022-04-10,42207.671875,3211.866943359375,111.74243927001953,1.0308849811553955,0.7566140294075012
2022-04-11,39521.90234375,2981.05224609375,99.33910369873047,0.92044997215271,0.6950230002403259
2022-04-12,40127.18359375,3030.37646484375,103.30638885498047,0.955145001411438,0.7166140079498291
2022-04-13,41166.73046875,3118.34423828125,105.00194549560547,0.9746959805488586,0.7238500118255615
2022-04-14,39935.515625,3019.909423828125,100.70780181884766,0.9324120283126831,0.7268189787864685
2022-04-15,40553.46484375,3040.91650390625,101.30977630615234,0.9547169804573059,0.7856749892234802
2022-04-16,40424.484375,3062.310302734375,102.25731658935547,0.9526399970054626,0.781840980052948
2022-04-17,39716.953125,2993.4033203125,100.40969848632812,0.9174659848213196,0.7531539797782898
2022-04-18,40826.21484375,3057.606689453125,102.15853118896484,0.9367300271987915,0.7680169939994812
2022-04-19,41502.75,3104.1064453125,108.58203125,0.9533330202102661,0.7750629782676697
2022-04-20,41374.37890625,3077.745849609375,105.49700164794922,0.9373409748077393,0.7521780133247375
2022-04-21,40527.36328125,2987.480712890625,101.77613830566406,0.9104740023612976,0.7331780195236206
2022-04-22,39740.3203125,2964.835693359375,100.61205291748047,0.9071540236473083,0.7191939949989319
2022-04-23,39486.73046875,2938.114013671875,100.74443817138672,0.8885030150413513,0.707705020904541
2022-04-24,39469.29296875,2922.732666015625,99.23579406738281,0.8863499760627747,0.6987389922142029
2022-04-25,40458.30859375,3009.3935546875,101.24763488769531,0.8986949920654297,0.6944260001182556
2022-04-26,38117.4609375,2808.29833984375,95.78215026855469,0.8276450037956238,0.6416990160942078
2022-04-27,39241.12109375,2888.9296875,98.37886810302734,0.840595006942749,0.652318000793457
2022-04-28,39773.828125,2936.94091796875,98.18572998046875,0.8439499735832214,0.6443629860877991
2022-04-29,38609.82421875,2815.601806640625,94.01134490966797,0.8050429821014404,0.6114069819450378
2022-04-30,37714.875,2730.186767578125,85.09593200683594,0.756659984588623,0.5870910286903381
2022-05-01,38469.09375,2827.756103515625,89.6715087890625,0.7903439998626709,0.6078439950942993
2022-05-02,38529.328125,2857.410400390625,87.58101654052734,0.7815290093421936,0.6142690181732178
2022-05-03,37750.453125,2783.476318359375,85.84237670898438,0.7711449861526489,0.6048489809036255
2022-05-04,39698.37109375,2940.644775390625,92.7708511352539,0.8969420194625854,0.6464740037918091
2022-05-05,36575.140625,2749.213134765625,84.59602355957031,0.7911520004272461,0.5988860130310059
2022-05-06,36040.921875,2694.979736328125,81.76410675048828,0.7833589911460876,0.6025699973106384
2022-05-07,35501.953125,2636.093017578125,78.9834213256836,0.7618820071220398,0.5823469758033752
2022-05-08,34059.265625,2517.4599609375,75.22018432617188,0.73956298828125,0.5665270090103149
2022-05-09,30296.953125,2245.430419921875,63.2696533203125,0.6100879907608032,0.4929400086402893
2022-05-10,31022.90625,2343.510986328125,66.76615142822266,0.6289629936218262,0.513625979423523
2022-05-11,28936.35546875,2072.108642578125,50.21084976196289,0.5127999782562256,0.41337600350379944
2022-05-12,29047.751953125,1961.7015380859375,44.683589935302734,0.47374600172042847,0.385206013917923
2022-05-13,29283.103515625,2014.418212890625,48.59355163574219,0.5288770198822021,0.42341700196266174
2022-05-14,30101.265625,2056.27392578125,52.4172248840332,0.5393580198287964,0.42777401208877563
2022-05-15,31305.11328125,2145.706787109375,58.81126022338867,0.5975000262260437,0.4473710060119629
2022-05-16,29862.91796875,2022.7259521484375,53.646461486816406,0.5567160248756409,0.42249900102615356
2022-05-17,30425.857421875,2090.4091796875,57.12562561035156,0.5780770182609558,0.437622994184494
2022-05-18,28720.271484375,1916.6561279296875,49.75621032714844,0.5056149959564209,0.4061659872531891
2022-05-19,30314.333984375,2018.336181640625,52.2139778137207,0.5333210229873657,0.41997599601745605
2022-05-20,29200.740234375,1961.315673828125,49.538509368896484,0.5179070234298706,0.41113701462745667
2022-05-21,29432.2265625,1974.518310546875,50.3179817199707,0.5283139944076538,0.41467300057411194
2022-05-22,30323.72265625,2043.170166015625,52.75518035888672,0.5426179766654968,0.42233699560165405
2022-05-23,29098.91015625,1972.181884765625,49.05685043334961,0.5126050114631653,0.4046710133552551
2022-05-24,29655.5859375,1978.9827880859375,49.65333557128906,0.5212240219116211,0.4087130129337311
2022-05-25,29562.361328125,1944.827880859375,47.982425689697266,0.5138769745826721,0.4057849943637848
2022-05-26,29267.224609375,1803.913330078125,43.4912109375,0.48088300228118896,0.39316999912261963
2022-05-27,28627.57421875,1724.9228515625,40.981346130371094,0.4555070102214813,0.3817870020866394
2022-05-28,28814.900390625,1757.9417724609375,44.343162536621094,0.4647639989852905,0.3863230049610138
2022-05-29,29445.95703125,1812.031005859375,44.90961456298828,0.48112601041793823,0.3890160024166107
2022-05-30,31726.390625,1996.4412841796875,47.179443359375,0.5700730085372925,0.41817501187324524
2022-05-31,31792.310546875,1942.3280029296875,45.76784133911133,0.6252539753913879,0.4218670129776001
2022-06-01,29799.080078125,1823.5693359375,40.26966857910156,0.5527499914169312,0.39808499813079834
2022-06-02,30467.48828125,1834.1505126953125,40.8913459777832,0.5877950191497803,0.4053019881248474
2022-06-03,29704.390625,1775.07861328125,38.259220123291016,0.5596579909324646,0.3907659947872162
2022-06-04,29832.9140625,1801.6094970703125,38.93144607543945,0.5660690069198608,0.3923090100288391
2022-06-05,29906.662109375,1805.2049560546875,38.480533599853516,0.5670899748802185,0.3953799903392792
2022-06-06,31370.671875,1859.2896728515625,42.43313217163086,0.6093279719352722,0.4030109941959381
2022-06-07,31155.478515625,1814.04833984375,39.43757247924805,0.6154450178146362,0.4077019989490509
2022-06-08,30214.35546875,1793.572265625,38.84336853027344,0.6416140198707581,0.40064799785614014
2022-06-09,30111.998046875,1789.8260498046875,39.97260665893555,0.6329200267791748,0.4003239870071411
2022-06-10,29083.8046875,1665.042236328125,37.08976745605469,0.5742160081863403,0.38173601031303406
2022-06-11,28360.810546875,1529.6634521484375,33.82111740112305,0.5527769923210144,0.3590250015258789
2022-06-12,26762.6484375,1445.216552734375,30.743270874023438,0.4968610107898712,0.3454900085926056
2022-06-13,22487.388671875,1204.582763671875,28.19236183166504,0.4631330072879791,0.31080201268196106
2022-06-14,22206.79296875,1211.662841796875,29.714618682861328,0.48438599705696106,0.32214298844337463
2022-06-15,22572.83984375,1233.2064208984375,34.48794174194336,0.5332959890365601,0.3437030017375946
2022-06-16,20381.650390625,1067.730712890625,29.989742279052734,0.47502198815345764,0.3120560050010681
2022-06-17,20471.482421875,1086.519287109375,30.742919921875,0.48739200830459595,0.32138100266456604
2022-06-18,19017.642578125,993.6367797851562,31.80793571472168,0.45618200302124023,0.3080900013446808
2022-06-19,20553.271484375,1127.656494140625,34.24374771118164,0.48436400294303894,0.3260529935359955
2022-06-20,20599.537109375,1127.6424560546875,35.4171142578125,0.49226099252700806,0.32334598898887634
2022-06-21,20710.59765625,1124.8245849609375,36.121158599853516,0.479203999042511,0.32862600684165955
2022-06-22,19987.029296875,1051.421875,34.12163543701172,0.4585680067539215,0.32258498668670654
2022-06-23,21085.876953125,1143.38671875,38.17523193359375,0.4802919924259186,0.33553099632263184
2022-06-24,21231.65625,1226.8447265625,42.2120475769043,0.4992240071296692,0.36758700013160706
2022-06-25,21502.337890625,1243.4468994140625,42.33281326293945,0.49894601106643677,0.36755600571632385
2022-06-26,21027.294921875,1199.8316650390625,39.40808868408203,0.48965299129486084,0.3588640093803406
2022-06-27,20735.478515625,1193.6806640625,38.45125198364258,0.4857900142669678,0.35323500633239746
2022-06-28,20280.634765625,1144.5792236328125,35.326438903808594,0.46967101097106934,0.3373290002346039
2022-06-29,20104.0234375,1098.94384765625,33.8739013671875,0.46550899744033813,0.3289780020713806
2022-06-30,19784.7265625,1067.298828125,33.588417053222656,0.4588490128517151,0.3314479887485504
2022-07-01,19269.3671875,1059.767333984375,32.803070068359375,0.44808900356292725,0.31367701292037964
2022-07-02,19242.255859375,1066.5128173828125,33.35940933227539,0.45635101199150085,0.31557899713516235
2022-07-03,19297.076171875,1073.7669677734375,33.38593292236328,0.4555869996547699,0.3217029869556427
2022-07-04,20231.26171875,1151.05908203125,36.785030364990234,0.4696440100669861,0.32879000902175903
2022-07-05,20190.115234375,1134.541015625,35.39555358886719,0.45763200521469116,0.325423002243042
2022-07-06,20548.24609375,1186.9739990234375,37.07356262207031,0.4621790051460266,0.3322719931602478
2022-07-07,21637.587890625,1237.5933837890625,38.518306732177734,0.4778119921684265,0.3421509861946106
2022-07-08,21731.1171875,1222.5062255859375,38.286720275878906,0.46731099486351013,0.34162798523902893
2022-07-09,21592.20703125,1216.978271484375,38.07196044921875,0.4787600040435791,0.3449519872665405
2022-07-10,20860.44921875,1168.401611328125,36.697608947753906,0.4632200002670288,0.3256630003452301
2022-07-11,19970.556640625,1097.236572265625,33.463600158691406,0.4355199933052063,0.31429699063301086
2022-07-12,19323.9140625,1038.191650390625,32.75759506225586,0.417928010225296,0.3116590082645416
2022-07-13,20212.07421875,1113.587158203125,34.91093826293945,0.43810799717903137,0.3237299919128418
2022-07-14,20569.919921875,1191.5262451171875,37.10782241821289,0.4410249888896942,0.3332209885120392
2022-07-15,20836.328125,1233.129150390625,37.41592788696289,0.4424560070037842,0.33453500270843506
2022-07-16,21190.31640625,1352.62646484375,39.57412338256836,0.45723000168800354,0.3508610129356384
2022-07-17,20779.34375,1338.6357421875,38.64472198486328,0.4473530054092407,0.34341201186180115
2022-07-18,22485.689453125,1578.7178955078125,43.746158599853516,0.4925430119037628,0.3661769926548004
2022-07-19,23389.43359375,1542.9752197265625,44.89987564086914,0.5157679915428162,0.37322500348091125
2022-07-20,23231.732421875,1520.20068359375,42.09366989135742,0.49104300141334534,0.3604840040206909
2022-07-21,23164.62890625,1576.74951171875,43.19059371948242,0.5000979900360107,0.36703601479530334
2022-07-22,22714.978515625,1537.4051513671875,40.61850357055664,0.4839459955692291,0.3586040139198303
2022-07-23,22465.478515625,1549.2974853515625,40.040977478027344,0.5173680186271667,0.35954099893569946
2022-07-24,22609.1640625,1599.4766845703125,41.00658416748047,0.5138139724731445,0.3592599928379059
2022-07-25,21361.701171875,1445.3834228515625,36.711997985839844,0.4762499928474426,0.33731499314308167
2022-07-26,21239.75390625,1441.8067626953125,36.190853118896484,0.4676069915294647,0.3378159999847412
2022-07-27,22930.548828125,1636.232666015625,40.3078498840332,0.5105530023574829,0.3591180145740509
2022-07-28,23843.88671875,1725.4681396484375,42.84526824951172,0.5133280158042908,0.3733760118484497
2022-07-29,23804.6328125,1727.406982421875,41.926998138427734,0.5233349800109863,0.36867499351501465
2022-07-30,23656.20703125,1695.969482421875,43.755889892578125,0.5255759954452515,0.38776400685310364
2022-07-31,23336.896484375,1681.517333984375,42.400203704833984,0.5170199871063232,0.3804579973220825
2022-08-01,23314.19921875,1635.19580078125,41.78648376464844,0.5141230225563049,0.3799760043621063
2022-08-02,22978.1171875,1632.9454345703125,39.7545051574707,0.4968329966068268,0.37202098965644836
2022-08-03,22846.5078125,1618.87451171875,38.54441833496094,0.5009880065917969,0.3698520064353943
2022-08-04,22630.95703125,1608.205810546875,38.83067321777344,0.4996680021286011,0.3713510036468506
2022-08-05,23289.314453125,1732.254638671875,40.561031341552734,0.517503023147583,0.37659499049186707
2022-08-06,22961.279296875,1691.6580810546875,40.0570068359375,0.5112559795379639,0.37157100439071655
2022-08-07,23175.890625,1699.350830078125,40.6055908203125,0.5274699926376343,0.3725059926509857
2022-08-08,23809.486328125,1775.51611328125,42.17055130004883,0.5365960001945496,0.37875398993492126
2022-08-09,23164.318359375,1703.0250244140625,40.372623443603516,0.5140519738197327,0.36810100078582764
2022-08-10,23947.642578125,1851.74267578125,42.365867614746094,0.5370929837226868,0.3810650110244751
2022-08-11,23957.529296875,1881.22412109375,42.8217887878418,0.5312579870223999,0.38056299090385437
2022-08-12,24402.818359375,1957.2464599609375,45.33475875854492,0.5407530069351196,0.3799949884414673
2022-08-13,24424.068359375,1981.3365478515625,46.485347747802734,0.5598130226135254,0.37796398997306824
2022-08-14,24319.333984375,1936.802001953125,44.916568756103516,0.570343017578125,0.3764509856700897
2022-08-15,24136.97265625,1904.2281494140625,43.82322311401367,0.5511710047721863,0.37577399611473083
2022-08-16,23883.291015625,1878.139404296875,43.15880584716797,0.5579149723052979,0.3772369921207428
2022-08-17,23335.998046875,1832.9996337890625,40.403053283691406,0.5370380282402039,0.379707008600235
2022-08-18,23212.73828125,1847.0078125,39.545230865478516,0.5126330256462097,0.37096500396728516
2022-08-19,20877.552734375,1612.9873046875,35.8902587890625,0.450980007648468,0.33504900336265564
2022-08-20,21166.060546875,1577.0037841796875,35.26973342895508,0.45138800144195557,0.33754101395606995
2022-08-21,21534.12109375,1619.3189697265625,36.533199310302734,0.4635460078716278,0.3453019857406616
2022-08-22,21398.908203125,1622.505859375,35.47438049316406,0.46144598722457886,0.3447209894657135
2022-08-23,21528.087890625,1662.7698974609375,35.6462516784668,0.4652070105075836,0.34709200263023376
2022-08-24,21395.01953125,1657.0592041015625,34.957916259765625,0.4581089913845062,0.34614500403404236
2022-08-25,21600.904296875,1696.45703125,35.316463470458984,0.4649989902973175,0.349496990442276
2022-08-26,20260.01953125,1507.7828369140625,31.726362228393555,0.43086299300193787,0.3383699953556061
2022-08-27,20041.73828125,1491.39501953125,31.54243278503418,0.44970300793647766,0.3353469967842102
2022-08-28,19616.814453125,1430.54736328125,30.39228630065918,0.43004900217056274,0.3230949938297272
2022-08-29,20297.994140625,1553.037353515625,32.46529769897461,0.4507029950618744,0.33379700779914856
